22.5, 60.0, 1.0
67.5, 60.0, 1.0
112.5, 60.0, 1.0
157.5, 60.0, 1.0
202.5, 60.0, 1.0
247.5, 60.0, 1.0
292.5, 60.0, 1.0
337.5, 60.0, 1.0
0.0, 0.0, 1.0
45.0, 0.0, 1.0
90.0, 0.0, 1.0
135.0, 0.0, 1.0
180.0, 0.0, 1.0
225.0, 0.0, 1.0
270.0, 0.0, 1.0
315.0, 0.0, 1.0
22.5, -60.0, 1.0
67.5, -60.0, 1.0
112.5, -60.0, 1.0
157.5, -60.0, 1.0
202.5, -60.0, 1.0
247.5, -60.0, 1.0
292.5, -60.0, 1.0
337.5, -60.0, 1.0
